,cancelation
11827,True
114210,False
68366,True
59674,True
19823,True
112668,False
83952,False
23939,False
71077,True
24336,False
66198,True
27885,False
31274,False
68399,True
79661,False
96827,False
61250,True
64870,True
92546,False
94069,False
92516,False
19013,False
75953,True
104227,False
40147,False
29475,False
31222,False
31510,False
92171,False
10754,True
12869,True
29745,False
112105,False
101347,False
17483,True
59694,True
58539,True
104075,False
27674,False
70787,True
79778,False
17618,False
88806,False
91329,False
40435,True
102534,False
13058,True
100862,False
7217,False
74854,True
41876,True
50722,False
84369,False
102299,False
118763,False
28628,False
54284,True
79152,False
110244,False
84301,False
109213,False
23553,False
26640,False
70448,True
113675,False
118297,False
101869,False
33042,False
113420,False
93178,False
69619,True
92851,False
26677,False
19449,False
109139,False
94658,False
42136,False
57886,True
8087,True
95504,False
5458,True
69472,True
107666,False
29683,False
119356,False
96752,False
69091,True
97837,False
12240,True
9592,True
40897,False
55176,True
85376,False
78625,False
14715,True
25658,False
699,True
36841,False
44580,True
64931,True
49134,False
107292,False
82832,True
15999,False
9653,True
11564,True
35176,False
48238,True
114166,False
38799,False
115161,False
22825,False
50938,True
42884,False
78119,False
61538,True
27755,False
12909,True
31809,False
8264,True
63947,True
41793,False
103574,False
38109,False
46029,True
29821,False
63677,True
77448,True
96583,False
113167,False
36433,False
15531,False
16298,False
50626,True
64128,True
83814,False
4740,False
5000,True
98165,False
113521,False
14716,True
8095,True
106325,False
99058,False
8886,True
70262,True
68328,True
9822,True
112269,False
20137,False
43167,False
80603,False
18257,False
21896,False
61188,True
55465,False
110498,False
6023,True
18886,False
13377,True
28572,False
24547,False
23612,False
104418,False
23003,False
80824,True
2032,True
70453,True
65443,True
9730,True
37062,False
35332,False
80553,True
59476,True
9408,True
41370,True
81727,True
11115,False
108144,False
108042,False
79633,False
92709,False
45397,True
96296,False
95019,False
76445,True
68230,True
109050,False
56113,True
54676,True
87475,False
42718,False
93564,False
54141,True
5966,True
106219,False
52014,True
73524,True
97507,False
55982,True
90747,False
32527,False
39843,False
30529,False
64589,True
117451,False
17611,False
111062,False
57076,True
69054,True
99738,False
98393,False
35387,False
110775,False
32713,False
18400,False
30385,False
106369,False
12768,True
90234,False
52375,True
41777,False
78615,False
85745,False
80411,True
1124,True
83971,False
91419,False
31726,False
72017,True
74398,True
81001,True
31181,False
89567,False
44548,False
110789,False
118026,False
3499,True
71408,True
11039,True
36834,False
114171,False
111315,False
112657,False
76097,True
5769,True
88161,False
93205,False
104542,False
94111,False
114375,False
39359,False
54389,True
110636,False
61975,True
40167,False
35655,False
67424,True
75309,True
72856,True
43361,False
83661,False
98236,False
56869,True
16140,False
99890,False
22128,False
115648,False
3790,True
32904,False
37592,False
99808,False
93790,False
29063,False
32035,False
101897,False
20675,False
76430,True
44795,False
84244,False
62549,True
108766,False
61102,True
39250,False
57040,True
116765,False
109754,False
83108,False
42418,False
69127,True
86023,False
12749,True
45101,True
10234,True
20668,False
103472,False
2725,False
54526,True
67422,True
30048,False
51404,True
48769,True
99594,False
59968,True
51710,True
108958,False
38517,False
51139,True
93414,False
37380,False
63261,True
11704,True
18393,False
117976,False
108995,False
47297,False
22985,False
88461,False
111161,False
3672,False
352,False
140,False
100336,False
18604,False
73518,True
102032,False
27165,False
95183,False
115342,False
48980,True
116894,False
96448,False
87351,False
119328,False
37259,False
5743,True
101685,False
15426,False
44453,True
53411,True
88900,False
59490,True
113186,False
89129,False
34698,False
51255,True
41772,False
104451,False
17022,False
61059,True
42107,True
18403,False
86582,False
1512,False
3724,True
34054,False
21933,False
12530,True
100911,False
62825,True
34968,False
46987,False
81504,False
116703,False
92306,False
54282,True
10986,True
1594,False
24017,False
61513,True
302,True
95218,False
36360,False
116301,False
93055,False
91128,False
51965,True
68274,True
82001,True
17518,False
8939,True
1052,False
117176,False
9468,True
25713,False
52371,True
83953,False
76204,True
108234,False
28576,False
83043,False
114620,False
1072,True
86506,False
111688,False
99086,False
84808,False
23479,False
8447,True
3968,True
24597,False
42173,False
88448,False
58691,True
99985,False
60642,True
95354,False
81754,True
55234,True
75453,True
27231,False
56565,True
58474,True
62162,True
109683,False
73621,True
61616,True
10770,True
112206,False
70632,True
52056,False
54738,True
96366,False
17187,False
90887,False
73164,True
16300,False
78968,False
46943,True
82702,False
98391,False
63135,True
119086,False
45581,False
32503,False
243,False
15943,False
30396,False
18651,False
38647,False
63297,True
34417,False
28685,False
66576,True
21706,False
66251,True
106091,False
102866,False
106459,False
5971,True
71617,True
32112,False
110255,False
98857,False
65096,True
11201,True
89526,False
96514,False
101479,False
58632,True
26344,False
94523,False
21650,False
22891,False
13497,True
110395,False
67779,True
100539,False
77458,False
69938,True
34025,False
67715,True
101640,False
45179,False
12957,True
75700,True
27331,False
73783,True
31495,False
106433,False
1344,True
28150,False
21850,False
62223,True
53135,True
87227,False
37038,False
67771,True
7512,True
82716,False
96906,False
99520,False
27831,False
104638,False
16822,False
20848,False
84290,False
70098,True
20673,False
15791,False
61816,True
25443,False
27666,False
100933,False
93297,False
116116,False
14102,False
15813,False
55592,True
8830,True
109687,False
46756,True
35722,False
99485,False
105119,False
98487,False
20148,False
17330,False
94533,False
89612,False
7037,True
98380,False
62179,True
63188,True
86439,False
105852,False
72129,True
21764,False
86563,False
41011,False
77606,False
97640,False
89167,True
6077,False
19405,False
81461,False
112559,False
13374,True
107613,False
72862,True
15055,False
100391,False
75604,False
47040,True
73426,True
25772,False
73824,True
32613,False
17241,False
33079,False
89576,False
67501,True
74996,True
59206,True
35045,False
113823,False
40088,True
18046,False
86108,False
63710,True
28393,False
45260,False
86727,False
96565,False
16836,False
77977,True
80257,False
9403,True
77218,False
90646,False
37489,False
103448,False
112326,False
112876,False
32580,False
106326,False
72470,True
16916,False
53708,True
97661,False
54452,True
6912,True
8909,True
3173,False
97352,False
95340,False
5608,False
37039,False
77928,False
80966,False
48642,True
25737,False
31429,False
8517,True
112781,False
78592,False
93259,False
59679,True
76743,True
63285,True
87003,False
107782,False
52003,True
78836,False
88122,False
7284,True
1316,True
95701,False
78754,False
33876,False
8014,True
100796,False
42885,True
74727,False
36012,False
66597,True
30691,False
96900,False
109682,False
19944,False
90276,False
39620,False
61510,True
67526,True
42006,False
107567,False
101686,False
23284,False
99013,False
81047,True
50460,True
12794,True
79956,False
45633,False
23952,False
57956,True
66305,True
20466,False
115693,False
111099,False
73837,True
224,False
90286,False
38725,False
37339,False
87200,False
49789,True
20949,False
8763,False
114285,False
56973,False
116282,False
91416,False
112020,False
27644,False
20324,False
110594,False
105933,False
22064,False
105571,False
80347,True
64022,True
96639,False
82157,True
14891,True
41910,False
96162,False
38877,False
58500,True
3615,True
16751,False
17445,False
50518,True
103390,False
113368,False
111975,False
115680,False
61793,True
20582,False
14256,False
112482,False
45816,True
45074,False
36596,False
68450,True
115721,False
18814,False
18711,False
113926,False
68193,True
83780,False
65865,True
78946,False
6216,False
70583,True
65720,True
18795,False
77136,False
91982,False
77562,False
45984,True
95236,False
10174,True
8656,False
56224,True
29722,False
72242,True
105625,False
41856,False
78261,True
76867,True
107597,False
46488,False
54231,False
68880,True
18388,True
25539,False
102539,False
4726,False
4891,True
44490,True
74633,True
37910,False
104921,False
30069,False
9246,True
48027,False
81955,True
3166,False
99085,False
98703,False
23124,False
1551,False
28927,False
71885,True
32589,False
581,False
117257,False
68212,True
59078,True
51436,True
32544,False
97998,False
103278,False
115269,False
86538,False
81645,False
56759,True
85996,False
28838,False
70011,True
20253,False
85218,False
80010,False
71048,True
26945,False
96311,False
1380,True
9183,True
68202,True
92816,False
18500,False
96800,False
36520,False
12680,True
47001,True
8049,True
45652,False
44754,False
81078,False
2900,False
83970,False
64670,True
5153,False
104746,False
4943,True
23336,False
116452,False
73037,True
18532,False
47338,True
37345,False
11093,True
90044,False
97167,False
56911,True
51221,True
22011,False
107921,False
101586,False
40958,False
107119,False
57383,True
18226,False
26170,False
83341,False
31229,False
75629,True
58571,True
15760,True
43440,True
24200,False
96015,False
31923,False
78137,False
15667,True
16382,False
79976,False
118571,False
5582,True
10859,True
78180,True
44690,False
41713,False
100416,False
89714,False
22198,False
16755,False
55617,True
99032,False
98515,False
49401,True
20741,False
52032,True
35511,False
5147,True
104340,False
22394,False
44829,False
50655,True
43943,True
17491,False
62511,True
100354,False
82030,True
58564,True
107688,False
15925,False
18185,False
116612,False
67568,True
46200,False
29076,False
81455,False
40002,False
41974,False
45096,False
33049,False
53419,True
17409,False
6636,True
100837,False
68278,True
103545,False
71723,True
87327,False
58948,True
100787,False
54479,True
53800,True
7325,True
15276,False
31854,False
30717,False
51390,True
9169,True
44722,False
21382,False
89402,False
117659,False
45110,False
99675,False
21477,False
64082,True
50619,True
16435,False
47350,True
5209,False
66999,True
92926,False
65381,True
105744,False
6446,True
63504,True
47060,True
107356,False
90281,False
104296,False
102134,False
40768,False
76631,False
59794,True
6667,True
80046,False
84392,False
75660,True
8853,True
82309,True
4511,True
118918,False
98458,False
95708,False
64799,True
21025,False
115118,False
108386,False
103060,False
23165,False
116589,False
100135,False
40506,True
87387,False
33326,False
69900,True
77246,True
103092,False
33218,False
12602,True
112747,False
19866,False
105614,False
87313,False
21902,False
7454,True
33074,False
98962,False
63731,True
114637,False
8003,True
111210,False
37313,False
5593,False
77472,False
8258,True
78151,False
50886,False
90223,False
87831,False
73383,True
52362,True
18792,False
111702,False
65752,True
117315,False
19716,False
91509,False
92566,False
42121,False
110062,False
62985,True
59587,True
88477,False
50931,True
96252,False
30303,False
70440,True
45887,False
19579,False
76181,True
116582,False
108508,False
93077,False
81232,True
31881,False
5456,True
102307,False
21462,False
53192,True
79069,False
26682,False
102664,False
113909,False
74140,True
29762,False
91309,False
35988,False
50864,False
20216,False
91895,False
69942,True
13748,True
45560,False
55321,False
11350,True
34525,False
119174,False
114038,False
25111,False
58406,True
107363,False
70250,True
53281,True
41094,False
59442,True
86914,False
73797,True
57708,True
109614,False
68379,True
54067,True
110561,False
92286,False
80912,False
55502,True
68289,True
76683,False
117373,False
92358,False
104500,False
12809,True
36585,False
83820,False
72402,True
80424,True
82876,True
15990,False
90185,False
4432,True
98921,False
92354,False
67929,True
51734,True
60685,True
60902,True
96367,False
114295,False
25683,False
57068,True
12817,True
77886,False
44873,False
109957,False
98547,False
88291,False
48347,True
36399,False
41824,True
98366,False
69675,True
42907,True
98442,False
